id,title,year,decade,model,model_id,status,latency_s,title_guess,typography,typography_notes,mood,caption_essay,lite_risk,notes,raw_text,error
241438,Decadent Evil 2,2007,2000,llama4-scout,us.meta.llama4-scout-17b-instruct-v1:0,ok,1.337,Decadent Evil 2,mixed,The title features a mix of white and red distressed lettering.,dark|ominous|violent|intense,A woman with a menacing gaze looms over a gruesome scene of a man holding a dismembered body part. The dark and foggy background adds to the eerie atmosphere.,low_signal,The poster appears to be for a horror movie with a focus on violence and darkness.,"{
  ""title_guess"": ""Decadent Evil 2"",
  ""typography"": ""mixed"",
  ""typography_notes"": ""The title features a mix of white and red distressed lettering."",
  ""mood"": [""dark"", ""ominous"", ""violent"", ""intense""],
  ""caption_essay"": ""A woman with a menacing gaze looms over a gruesome scene of a man holding a dismembered body part. The dark and foggy background adds to the eerie atmosphere."",
  ""lite_risk"": ""low_signal"",
  ""notes"": ""The poster appears to be for a horror movie with a focus on violence and darkness.""
}",
11772,The Haunting,1963,1960,pixtral,us.mistral.pixtral-large-2502-v1:0,ok,12.63,The Haunting,mixed,"Combines bold, modern lettering with a subtle, eerie style.",eerie|mysterious|dark|ominous|haunting,"A shadowy, old mansion looms in the night as a terrified face and silhouettes of figures hint at unseen horrors.",ok,,"{
  ""title_guess"": ""The Haunting"",
  ""typography"": ""mixed"",
  ""typography_notes"": ""Combines bold, modern lettering with a subtle, eerie style."",
  ""mood"": [""eerie"", ""mysterious"", ""dark"", ""ominous"", ""haunting""],
  ""caption_essay"": ""A shadowy, old mansion looms in the night as a terrified face and silhouettes of figures hint at unseen horrors."",
  ""lite_risk"": ""ok"",
  ""notes"": """"
}",
73179,Haunted Gold,1932,1930,llama4-scout,us.meta.llama4-scout-17b-instruct-v1:0,ok,1.107,Haunted Gold,script,"The title features ornate, cursive lettering.",ominous|suspenseful|intimate|threatening,A man and woman are surrounded by shadowy figures in a vintage horror movie poster. The couple's frightened expressions convey a sense of danger.,low_signal,The image appears to be a genuine vintage movie poster.,"{
  ""title_guess"": ""Haunted Gold"",
  ""typography"": ""script"",
  ""typography_notes"": ""The title features ornate, cursive lettering."",
  ""mood"": [""ominous"", ""suspenseful"", ""intimate"", ""threatening""],
  ""caption_essay"": ""A man and woman are surrounded by shadowy figures in a vintage horror movie poster. The couple's frightened expressions convey a sense of danger."",
  ""lite_risk"": ""low_signal"",
  ""notes"": ""The image appears to be a genuine vintage movie poster.""
}",
936933,The Prince of Darkness,1900,1900,pixtral,us.mistral.pixtral-large-2502-v1:0,ok,2.641,The Prince of Darkness,minimal,"Simple, plain text without elaborate styling.",dark|mysterious|eerie|tense|historical,"A series of haunting scenes depict a confrontation with a spectral figure, embodying classic horror imagery.",ok,The title and description suggest a classic horror theme.,"{
  ""title_guess"": ""The Prince of Darkness"",
  ""typography"": ""minimal"",
  ""typography_notes"": ""Simple, plain text without elaborate styling."",
  ""mood"": [""dark"", ""mysterious"", ""eerie"", ""tense"", ""historical""],
  ""caption_essay"": ""A series of haunting scenes depict a confrontation with a spectral figure, embodying classic horror imagery."",
  ""lite_risk"": ""ok"",
  ""notes"": ""The title and description suggest a classic horror theme.""
}",
936933,The Prince of Darkness,1900,1900,llama4-scout,us.meta.llama4-scout-17b-instruct-v1:0,ok,1.466,The Prince of Darkness,ornate,"The text features ornate, cursive font.",dark|mysterious|intense|vintage,"A series of scenes from a classic horror film, The Prince of Darkness, showcasing a dramatic and intense moment. The images depict a man in various poses, conveying a sense of eeriness.",low_signal,The image appears to be a vintage film still or poster.,"{
  ""title_guess"": ""The Prince of Darkness"",
  ""typography"": ""ornate"",
  ""typography_notes"": ""The text features ornate, cursive font."",
  ""mood"": [""dark"", ""mysterious"", ""intense"", ""vintage""],
  ""caption_essay"": ""A series of scenes from a classic horror film, The Prince of Darkness, showcasing a dramatic and intense moment. The images depict a man in various poses, conveying a sense of eeriness."",
  ""lite_risk"": ""low_signal"",
  ""notes"": ""The image appears to be a vintage film still or poster.""
}",
384699,The Invisible Man Appears,1949,1940,pixtral,us.mistral.pixtral-large-2502-v1:0,ok,14.178,The Invisible Man Appears,block,"Bold, clean letters with a slight retro stylization.",mysterious|tense|classic|suspenseful|intriguing,"A haunting figure shrouded in mystery dominates this poster, hinting at a thrilling tale of invisibility and deception.",ok,"The poster has a timeless, intriguing design fitting for a vintage horror film.","```json
{
  ""title_guess"": ""The Invisible Man Appears"",
  ""typography"": ""block"",
  ""typography_notes"": ""Bold, clean letters with a slight retro stylization."",
  ""mood"": [""mysterious"", ""tense"", ""classic"", ""suspenseful"", ""intriguing""],
  ""caption_essay"": ""A haunting figure shrouded in mystery dominates this poster, hinting at a thrilling tale of invisibility and deception."",
  ""lite_risk"": ""ok"",
  ""notes"": ""The poster has a timeless, intriguing design fitting for a vintage horror film.""
}
```",
141390,Sketch,1983,1980,llama4-scout,us.meta.llama4-scout-17b-instruct-v1:0,ok,1.063,,ornate,"The title features stylized, orange, 3D-like characters.",dark|intense|ominous|suspenseful,"A haunting poster with a large, blue-tinted image of a man's face, surrounded by smaller scenes of chaos and distress.",low_signal,"The poster appears to be for a Chinese horror movie, given the characters and style.","{
  ""title_guess"": """",
  ""typography"": ""ornate"",
  ""typography_notes"": ""The title features stylized, orange, 3D-like characters."",
  ""mood"": [""dark"", ""intense"", ""ominous"", ""suspenseful""],
  ""caption_essay"": ""A haunting poster with a large, blue-tinted image of a man's face, surrounded by smaller scenes of chaos and distress."",
  ""lite_risk"": ""low_signal"",
  ""notes"": ""The poster appears to be for a Chinese horror movie, given the characters and style.""
}",
141390,Sketch,1983,1980,pixtral,us.mistral.pixtral-large-2502-v1:0,ok,3.866,殭屍道長,mixed,Combines bold block letters and stylized script for dramatic effect.,eerie|tense|supernatural|action|mystery,"A haunting poster captures two men bracing against a supernatural presence, hinting at the unseen horrors lurking in the shadows.",ok,"The poster has text in Chinese, and depicts a mix of action and horror elements.","{
  ""title_guess"": ""殭屍道長"",
  ""typography"": ""mixed"",
  ""typography_notes"": ""Combines bold block letters and stylized script for dramatic effect."",
  ""mood"": [""eerie"", ""tense"", ""supernatural"", ""action"", ""mystery""],
  ""caption_essay"": ""A haunting poster captures two men bracing against a supernatural presence, hinting at the unseen horrors lurking in the shadows."",
  ""lite_risk"": ""ok"",
  ""notes"": ""The poster has text in Chinese, and depicts a mix of action and horror elements.""
}",
305511,The Craving,1918,1910,llama4-scout,us.meta.llama4-scout-17b-instruct-v1:0,ok,1.426,The Craving,ornate,"The title features ornate, stylized lettering with a bold and eye-catching design.",sensual|dark|intriguing|seductive|ominous,"A man in a tuxedo holds a cocktail glass with a tiny couple inside, surrounded by surreal and dreamlike illustrations. The image exudes a sense of luxury and decadence.",low_signal,"The poster appears to be from the 1920s, given the style and mention of 'photo-drama'.","{
  ""title_guess"": ""The Craving"",
  ""typography"": ""ornate"",
  ""typography_notes"": ""The title features ornate, stylized lettering with a bold and eye-catching design."",
  ""mood"": [""sensual"", ""dark"", ""intriguing"", ""seductive"", ""ominous""],
  ""caption_essay"": ""A man in a tuxedo holds a cocktail glass with a tiny couple inside, surrounded by surreal and dreamlike illustrations. The image exudes a sense of luxury and decadence."",
  ""lite_risk"": ""low_signal"",
  ""notes"": ""The poster appears to be from the 1920s, given the style and mention of 'photo-drama'.""
}",
305511,The Craving,1918,1910,pixtral,us.mistral.pixtral-large-2502-v1:0,ok,4.932,The Craving,mixed,Combines bold block letters for title with ornate script for the caption.,eerie|haunting|intriguing|vintage|suspenseful,"A vintage horror poster teases a macabre scene, with a sinister figure holding a drink. The eerie atmosphere hints at classic thrills.",ok,,"{
  ""title_guess"": ""The Craving"",
  ""typography"": ""mixed"",
  ""typography_notes"": ""Combines bold block letters for title with ornate script for the caption."",
  ""mood"": [""eerie"", ""haunting"", ""intriguing"", ""vintage"", ""suspenseful""],
  ""caption_essay"": ""A vintage horror poster teases a macabre scene, with a sinister figure holding a drink. The eerie atmosphere hints at classic thrills."",
  ""lite_risk"": ""ok"",
  ""notes"": """"
}",
355324,Professor Lust,1967,1960,llama4-scout,us.meta.llama4-scout-17b-instruct-v1:0,ok,1.071,Professor Lust,ornate,"The title features ornate, Gothic-style lettering.",dark|sensual|sinister|provocative,"A vintage horror movie poster depicts a suited man beside a giant spiderweb, promising a 'wanton voyage' into a 'voluptuous narcotic twilight world'.",low_signal,The poster appears to be from a lesser-known or exploitation film.,"{
  ""title_guess"": ""Professor Lust"",
  ""typography"": ""ornate"",
  ""typography_notes"": ""The title features ornate, Gothic-style lettering."",
  ""mood"": [""dark"", ""sensual"", ""sinister"", ""provocative""],
  ""caption_essay"": ""A vintage horror movie poster depicts a suited man beside a giant spiderweb, promising a 'wanton voyage' into a 'voluptuous narcotic twilight world'."",
  ""lite_risk"": ""low_signal"",
  ""notes"": ""The poster appears to be from a lesser-known or exploitation film.""
}",
73179,Haunted Gold,1932,1930,pixtral,us.mistral.pixtral-large-2502-v1:0,ok,16.992,Haunted Gold,script,"Elegant, flowing script with a vintage feel.",mysterious|suspenseful|dramatic|vintage|intriguing,"A vintage poster captures the tense drama of 'Haunted Gold,' with a man and woman facing danger amid eerie green-tinted figures.",ok,The poster has a classic 1930s horror aesthetic.,"{
  ""title_guess"": ""Haunted Gold"",
  ""typography"": ""script"",
  ""typography_notes"": ""Elegant, flowing script with a vintage feel."",
  ""mood"": [""mysterious"", ""suspenseful"", ""dramatic"", ""vintage"", ""intriguing""],
  ""caption_essay"": ""A vintage poster captures the tense drama of 'Haunted Gold,' with a man and woman facing danger amid eerie green-tinted figures."",
  ""lite_risk"": ""ok"",
  ""notes"": ""The poster has a classic 1930s horror aesthetic.""
}",
862531,The Miser's Doom,1899,1890,llama4-scout,us.meta.llama4-scout-17b-instruct-v1:0,ok,1.135,,other,No clear title typography visible,playful|chaotic|mysterious|old,"A group of people in old-fashioned attire appear in a scene of magic or performance, with one person waving a long piece of fabric and another holding a tambourine and wand.",low_signal,"Image is a still from an old film, possibly from the silent era.","{
  ""title_guess"": """",
  ""typography"": ""other"",
  ""typography_notes"": ""No clear title typography visible"",
  ""mood"": [""playful"", ""chaotic"", ""mysterious"", ""old""],
  ""caption_essay"": ""A group of people in old-fashioned attire appear in a scene of magic or performance, with one person waving a long piece of fabric and another holding a tambourine and wand."",
  ""lite_risk"": ""low_signal"",
  ""notes"": ""Image is a still from an old film, possibly from the silent era.""
}",
355324,Professor Lust,1967,1960,pixtral,us.mistral.pixtral-large-2502-v1:0,ok,7.823,Professor Lust,mixed,"Features bold, gothic lettering with playful variations in size and style.",sensual|mysterious|vintage|eerie|provocative,A vintage horror poster exudes a provocative and eerie charm with its bold typography and enigmatic figure.,ok,The poster contains mature themes and a playful yet dark tone.,"{
  ""title_guess"": ""Professor Lust"",
  ""typography"": ""mixed"",
  ""typography_notes"": ""Features bold, gothic lettering with playful variations in size and style."",
  ""mood"": [""sensual"", ""mysterious"", ""vintage"", ""eerie"", ""provocative""],
  ""caption_essay"": ""A vintage horror poster exudes a provocative and eerie charm with its bold typography and enigmatic figure."",
  ""lite_risk"": ""ok"",
  ""notes"": ""The poster contains mature themes and a playful yet dark tone.""
}",
248061,Mystery of the Ghastly Face,1935,1930,llama4-scout,us.meta.llama4-scout-17b-instruct-v1:0,ok,1.322,El Misterio de un Rostro Pálido,minimal,"The title text is in a simple, bold font.",tense|ominous|suspenseful|dark|intense,A man is restrained and threatened by two others in a dark scene. The image conveys a sense of fear and desperation.,low_signal,The image appears to be a still from a classic horror movie.,"{
  ""title_guess"": ""El Misterio de un Rostro Pálido"",
  ""typography"": ""minimal"",
  ""typography_notes"": ""The title text is in a simple, bold font."",
  ""mood"": [""tense"", ""ominous"", ""suspenseful"", ""dark"", ""intense""],
  ""caption_essay"": ""A man is restrained and threatened by two others in a dark scene. The image conveys a sense of fear and desperation."",
  ""lite_risk"": ""low_signal"",
  ""notes"": ""The image appears to be a still from a classic horror movie.""
}",
862531,The Miser's Doom,1899,1890,pixtral,us.mistral.pixtral-large-2502-v1:0,ok,7.798,,other,No text present in the image.,creepy|vintage|surreal|theatrical|mysterious,"A vintage, surreal scene of masked individuals in a dramatic setting, evoking a sense of mystery and horror.",ok,No title or text is visible in the image.,"```json
{
  ""title_guess"": """",
  ""typography"": ""other"",
  ""typography_notes"": ""No text present in the image."",
  ""mood"": [""creepy"", ""vintage"", ""surreal"", ""theatrical"", ""mysterious""],
  ""caption_essay"": ""A vintage, surreal scene of masked individuals in a dramatic setting, evoking a sense of mystery and horror."",
  ""lite_risk"": ""ok"",
  ""notes"": ""No title or text is visible in the image.""
}
```",
242358,The Mystery of Marie Roget,1942,1940,llama4-scout,us.meta.llama4-scout-17b-instruct-v1:0,ok,1.489,The Mystery of Marie Roget,ornate,"The title lettering is stylized with a distressed, uneven texture.",mysterious|suspenseful|noir|intriguing|ominous,"A collage of characters and scenes from the film surrounds a large, ominous figure in a black coat and hat. The Eiffel Tower and a woman in distress are also depicted.",low_signal,"The poster appears to be from a 1940s film, likely a film noir or detective movie.","{
  ""title_guess"": ""The Mystery of Marie Roget"",
  ""typography"": ""ornate"",
  ""typography_notes"": ""The title lettering is stylized with a distressed, uneven texture."",
  ""mood"": [""mysterious"", ""suspenseful"", ""noir"", ""intriguing"", ""ominous""],
  ""caption_essay"": ""A collage of characters and scenes from the film surrounds a large, ominous figure in a black coat and hat. The Eiffel Tower and a woman in distress are also depicted."",
  ""lite_risk"": ""low_signal"",
  ""notes"": ""The poster appears to be from a 1940s film, likely a film noir or detective movie.""
}",
242358,The Mystery of Marie Roget,1942,1940,pixtral,us.mistral.pixtral-large-2502-v1:0,ok,4.374,The Mystery of Marie Roget,mixed,Combines bold block letters with cursive elements.,suspenseful|mysterious|dramatic|intriguing,"A dramatic and suspenseful poster hints at a dark mystery unfolding in Paris, with dramatic silhouettes and a looming Eiffel Tower.",ok,The poster effectively conveys a sense of mystery and suspense.,"{
  ""title_guess"": ""The Mystery of Marie Roget"",
  ""typography"": ""mixed"",
  ""typography_notes"": ""Combines bold block letters with cursive elements."",
  ""mood"": [""suspenseful"", ""mysterious"", ""dramatic"", ""intriguing""],
  ""caption_essay"": ""A dramatic and suspenseful poster hints at a dark mystery unfolding in Paris, with dramatic silhouettes and a looming Eiffel Tower."",
  ""lite_risk"": ""ok"",
  ""notes"": ""The poster effectively conveys a sense of mystery and suspense.""
}",
29474,The Flying Serpent,1946,1940,llama4-scout,us.meta.llama4-scout-17b-instruct-v1:0,ok,1.262,The Flying Serpent,ornate,"The title features bold, stylized letters with a distressed texture.",ominous|thrilling|dark|intriguing,"A green dragon-like creature soars above a city, casting a shadow of fear. The poster promises a thrilling horror experience.",low_signal,The image appears to be a cropped or partially obscured movie poster.,"{
  ""title_guess"": ""The Flying Serpent"",
  ""typography"": ""ornate"",
  ""typography_notes"": ""The title features bold, stylized letters with a distressed texture."",
  ""mood"": [""ominous"", ""thrilling"", ""dark"", ""intriguing""],
  ""caption_essay"": ""A green dragon-like creature soars above a city, casting a shadow of fear. The poster promises a thrilling horror experience."",
  ""lite_risk"": ""low_signal"",
  ""notes"": ""The image appears to be a cropped or partially obscured movie poster.""
}",
248061,Mystery of the Ghastly Face,1935,1930,pixtral,us.mistral.pixtral-large-2502-v1:0,ok,10.46,El Misterio de un Rostro Pálido,minimal,"Clean, lowercase letters with a modern sans-serif style.",suspense|mystery|intrigue|vintage|dramatic,"Three men in suits huddle in a moment of suspense, reflecting the atmospheric tension of a classic mystery film.",ok,"The poster's design evokes a classic, noir-inspired aesthetic.","```json
{
  ""title_guess"": ""El Misterio de un Rostro Pálido"",
  ""typography"": ""minimal"",
  ""typography_notes"": ""Clean, lowercase letters with a modern sans-serif style."",
  ""mood"": [""suspense"", ""mystery"", ""intrigue"", ""vintage"", ""dramatic""],
  ""caption_essay"": ""Three men in suits huddle in a moment of suspense, reflecting the atmospheric tension of a classic mystery film."",
  ""lite_risk"": ""ok"",
  ""notes"": ""The poster's design evokes a classic, noir-inspired aesthetic.""
}
```",
192089,Uncle Josh in a Spooky Hotel,1900,1900,llama4-scout,us.meta.llama4-scout-17b-instruct-v1:0,ok,1.233,Uncle Josh in a Spooky Hotel,block,The title and author are in a simple block font.,spooky|old|classic|scary|vintage,A black-and-white photo of people in a dimly lit room is set above the title of a 1900 film. The image and text evoke a sense of eeriness.,low_signal,The image appears to be a genuine representation of a vintage film poster.,"{
  ""title_guess"": ""Uncle Josh in a Spooky Hotel"",
  ""typography"": ""block"",
  ""typography_notes"": ""The title and author are in a simple block font."",
  ""mood"": [""spooky"", ""old"", ""classic"", ""scary"", ""vintage""],
  ""caption_essay"": ""A black-and-white photo of people in a dimly lit room is set above the title of a 1900 film. The image and text evoke a sense of eeriness."",
  ""lite_risk"": ""low_signal"",
  ""notes"": ""The image appears to be a genuine representation of a vintage film poster.""
}",
192089,Uncle Josh in a Spooky Hotel,1900,1900,pixtral,us.mistral.pixtral-large-2502-v1:0,ok,4.802,Uncle Josh in a Spooky Hotel,minimal,"Simple, clean lettering with a classic typeface.",mysterious|tense|ominous|gritty|haunting,"A vintage scene of terror unfolds as characters confront a ghostly figure in this eerie, black-and-white film still.",ok,Classic horror film poster with a vintage aesthetic.,"{
  ""title_guess"": ""Uncle Josh in a Spooky Hotel"",
  ""typography"": ""minimal"",
  ""typography_notes"": ""Simple, clean lettering with a classic typeface."",
  ""mood"": [""mysterious"", ""tense"", ""ominous"", ""gritty"", ""haunting""],
  ""caption_essay"": ""A vintage scene of terror unfolds as characters confront a ghostly figure in this eerie, black-and-white film still."",
  ""lite_risk"": ""ok"",
  ""notes"": ""Classic horror film poster with a vintage aesthetic.""
}",
415586,Destination Nightmare,1958,1950,llama4-scout,us.meta.llama4-scout-17b-instruct-v1:0,ok,1.162,Destination Nightmare,ornate,"The title features ornate, distressed lettering with a mix of pink and yellow hues.",scary|dark|ominous|supernatural,"A black-and-white photo of an elderly man in bed is set against a blue background with lightning bolts, surrounded by a black border with white speckles.",low_signal,The image appears to be a DVD cover for a horror anthology film.,"{
  ""title_guess"": ""Destination Nightmare"",
  ""typography"": ""ornate"",
  ""typography_notes"": ""The title features ornate, distressed lettering with a mix of pink and yellow hues."",
  ""mood"": [""scary"", ""dark"", ""ominous"", ""supernatural""],
  ""caption_essay"": ""A black-and-white photo of an elderly man in bed is set against a blue background with lightning bolts, surrounded by a black border with white speckles."",
  ""lite_risk"": ""low_signal"",
  ""notes"": ""The image appears to be a DVD cover for a horror anthology film.""
}",
29474,The Flying Serpent,1946,1940,pixtral,us.mistral.pixtral-large-2502-v1:0,ok,9.976,The Flying Serpent,block,"Bold, capitalized letters with a shadow effect.",mysterious|dramatic|eerie|dangerous|classic horror,"The poster features a terrifying, glowing green serpent soaring against a dark backdrop. Below, two men and a woman appear anxious, hinting at impending horror.",ok,Classic horror poster with vivid colors and bold text.,"{
  ""title_guess"": ""The Flying Serpent"",
  ""typography"": ""block"",
  ""typography_notes"": ""Bold, capitalized letters with a shadow effect."",
  ""mood"": [""mysterious"", ""dramatic"", ""eerie"", ""dangerous"", ""classic horror""],
  ""caption_essay"": ""The poster features a terrifying, glowing green serpent soaring against a dark backdrop. Below, two men and a woman appear anxious, hinting at impending horror."",
  ""lite_risk"": ""ok"",
  ""notes"": ""Classic horror poster with vivid colors and bold text.""
}",
345911,Lights Out,2016,2010,llama4-scout,us.meta.llama4-scout-17b-instruct-v1:0,ok,0.888,lights out,script,The title is written in a handwritten-style font.,dark|scary|ominous|frightening,A dimly lit hallway with a light switch and a mysterious figure in the shadows. The atmosphere is eerie and foreboding.,low_signal,The image effectively conveys a sense of horror and tension.,"{
  ""title_guess"": ""lights out"",
  ""typography"": ""script"",
  ""typography_notes"": ""The title is written in a handwritten-style font."",
  ""mood"": [""dark"", ""scary"", ""ominous"", ""frightening""],
  ""caption_essay"": ""A dimly lit hallway with a light switch and a mysterious figure in the shadows. The atmosphere is eerie and foreboding."",
  ""lite_risk"": ""low_signal"",
  ""notes"": ""The image effectively conveys a sense of horror and tension.""
}",
415586,Destination Nightmare,1958,1950,pixtral,us.mistral.pixtral-large-2502-v1:0,ok,7.861,DESTINATION NIGHTMARE,mixed,Combines bold block lettering with a more traditional script for emphasis.,eerie|suspenseful|horrifying|ominous|dramatic,A nightmarish scene unfolds as a gripping tale of the supernatural comes to life. The eerie ambiance sets the stage for pure horror.,ok,The lightning bolts and intense expression on the character's face enhance the horror theme.,"{
  ""title_guess"": ""DESTINATION NIGHTMARE"",
  ""typography"": ""mixed"",
  ""typography_notes"": ""Combines bold block lettering with a more traditional script for emphasis."",
  ""mood"": [""eerie"", ""suspenseful"", ""horrifying"", ""ominous"", ""dramatic""],
  ""caption_essay"": ""A nightmarish scene unfolds as a gripping tale of the supernatural comes to life. The eerie ambiance sets the stage for pure horror."",
  ""lite_risk"": ""ok"",
  ""notes"": ""The lightning bolts and intense expression on the character's face enhance the horror theme.""
}",
1575013,Black Hollow,2026,2020,llama4-scout,us.meta.llama4-scout-17b-instruct-v1:0,ok,1.225,Black Hollow,ornate,The title font is bold and stylized with a distressed look.,scary|dark|ominous|suspenseful,A terrified woman is stalked by a masked figure under a full moon. The dark and ominous atmosphere sets the tone for a horror movie.,low_signal,The image is likely a horror movie poster from the 1970s or 1980s based on the style.,"{
  ""title_guess"": ""Black Hollow"",
  ""typography"": ""ornate"",
  ""typography_notes"": ""The title font is bold and stylized with a distressed look."",
  ""mood"": [""scary"", ""dark"", ""ominous"", ""suspenseful""],
  ""caption_essay"": ""A terrified woman is stalked by a masked figure under a full moon. The dark and ominous atmosphere sets the tone for a horror movie."",
  ""lite_risk"": ""low_signal"",
  ""notes"": ""The image is likely a horror movie poster from the 1970s or 1980s based on the style.""
}",
345911,Lights Out,2016,2010,pixtral,us.mistral.pixtral-large-2502-v1:0,ok,7.888,Lights Out,minimal,"Simple, handwritten style lettering for an eerie feel.",creepy|dark|mysterious|ominous|suspenseful,A shadowy figure lurks in the dimly lit corridor; fear grips the atmosphere in this chilling scene.,ok,The poster effectively uses lighting and shadow to enhance the horror theme.,"{
  ""title_guess"": ""Lights Out"",
  ""typography"": ""minimal"",
  ""typography_notes"": ""Simple, handwritten style lettering for an eerie feel."",
  ""mood"": [""creepy"", ""dark"", ""mysterious"", ""ominous"", ""suspenseful""],
  ""caption_essay"": ""A shadowy figure lurks in the dimly lit corridor; fear grips the atmosphere in this chilling scene."",
  ""lite_risk"": ""ok"",
  ""notes"": ""The poster effectively uses lighting and shadow to enhance the horror theme.""
}",
112969,Slaughter of the Innocents,1993,1990,llama4-scout,us.meta.llama4-scout-17b-instruct-v1:0,ok,1.115,Slaughter of the Innocents,mixed,The title features a mix of font styles and sizes.,dark|ominous|intense|suspenseful,"A gritty desert landscape looms behind Scott Glenn, who holds a gun and wears a serious expression.",low_signal,The poster effectively conveys a sense of tension and foreboding.,"{
  ""title_guess"": ""Slaughter of the Innocents"",
  ""typography"": ""mixed"",
  ""typography_notes"": ""The title features a mix of font styles and sizes."",
  ""mood"": [""dark"", ""ominous"", ""intense"", ""suspenseful""],
  ""caption_essay"": ""A gritty desert landscape looms behind Scott Glenn, who holds a gun and wears a serious expression."",
  ""lite_risk"": ""low_signal"",
  ""notes"": ""The poster effectively conveys a sense of tension and foreboding.""
}",
1575013,Black Hollow,2026,2020,pixtral,us.mistral.pixtral-large-2502-v1:0,ok,8.038,Black Hollow,block,"Bold, large red block letters for dramatic emphasis.",eerie|thrilling|suspenseful|dark|intense,A woman shrouded in a white cloth screams in fear as a dark figure lurks behind her. The moon casts a haunting glow over the scene.,ok,,"{
  ""title_guess"": ""Black Hollow"",
  ""typography"": ""block"",
  ""typography_notes"": ""Bold, large red block letters for dramatic emphasis."",
  ""mood"": [""eerie"", ""thrilling"", ""suspenseful"", ""dark"", ""intense""],
  ""caption_essay"": ""A woman shrouded in a white cloth screams in fear as a dark figure lurks behind her. The moon casts a haunting glow over the scene."",
  ""lite_risk"": ""ok"",
  ""notes"": """"
}",
747706,Murder House,2018,2010,llama4-scout,us.meta.llama4-scout-17b-instruct-v1:0,ok,1.358,Every town has a... MURDER HOUSE,mixed,"The title features a mix of fonts, with 'MURDER HOUSE' in bold block letters and 'Every town has a...' in a thinner font.",dark|ominous|scary|mysterious,"A haunting poster with a cracked wall background, lit candles, and a bold title that suggests a chilling horror movie.",low_signal,"The image appears to be a VHS tape cover, adding to the horror movie aesthetic.","{
  ""title_guess"": ""Every town has a... MURDER HOUSE"",
  ""typography"": ""mixed"",
  ""typography_notes"": ""The title features a mix of fonts, with 'MURDER HOUSE' in bold block letters and 'Every town has a...' in a thinner font."",
  ""mood"": [""dark"", ""ominous"", ""scary"", ""mysterious""],
  ""caption_essay"": ""A haunting poster with a cracked wall background, lit candles, and a bold title that suggests a chilling horror movie."",
  ""lite_risk"": ""low_signal"",
  ""notes"": ""The image appears to be a VHS tape cover, adding to the horror movie aesthetic.""
}",
747706,Murder House,2018,2010,pixtral,us.mistral.pixtral-large-2502-v1:0,ok,4.872,Every town has a ... MURDER HOUSE,mixed,Combines block and minimal lettering for emphasis.,eerie|suspenseful|dark|ominous|mysterious,"A haunting poster with flickering candles sets the stage for a chilling murder mystery. The muted, gritty aesthetic hints at the dark secrets hidden within.",ok,The title appears partially obscured to create intrigue.,"{
  ""title_guess"": ""Every town has a ... MURDER HOUSE"",
  ""typography"": ""mixed"",
  ""typography_notes"": ""Combines block and minimal lettering for emphasis."",
  ""mood"": [""eerie"", ""suspenseful"", ""dark"", ""ominous"", ""mysterious""],
  ""caption_essay"": ""A haunting poster with flickering candles sets the stage for a chilling murder mystery. The muted, gritty aesthetic hints at the dark secrets hidden within."",
  ""lite_risk"": ""ok"",
  ""notes"": ""The title appears partially obscured to create intrigue.""
}",
1267304,The Black Night,1916,1910,llama4-scout,us.meta.llama4-scout-17b-instruct-v1:0,ok,1.338,,script,The text is handwritten in blue ink.,serious|vintage|elegant,A black and white photo of a man in a suit with a handwritten signature overlayed on top.,low_signal,The image appears to be a vintage photograph with a signature.,"{
  ""title_guess"": """",
  ""typography"": ""script"",
  ""typography_notes"": ""The text is handwritten in blue ink."",
  ""mood"": [""serious"", ""vintage"", ""elegant""],
  ""caption_essay"": ""A black and white photo of a man in a suit with a handwritten signature overlayed on top."",
  ""lite_risk"": ""low_signal"",
  ""notes"": ""The image appears to be a vintage photograph with a signature.""
}",
1267304,The Black Night,1916,1910,pixtral,us.mistral.pixtral-large-2502-v1:0,ok,4.734,,script,Handwritten script style with a personal touch.,nostalgic|formal|personal|historic,"A vintage portrait of a young man, signed with heartfelt sincerity. The black and white tone evokes a sense of history and nostalgia.",ok,Not a horror movie poster but a personalized photograph.,"```json
{
  ""title_guess"": """",
  ""typography"": ""script"",
  ""typography_notes"": ""Handwritten script style with a personal touch."",
  ""mood"": [""nostalgic"", ""formal"", ""personal"", ""historic""],
  ""caption_essay"": ""A vintage portrait of a young man, signed with heartfelt sincerity. The black and white tone evokes a sense of history and nostalgia."",
  ""lite_risk"": ""ok"",
  ""notes"": ""Not a horror movie poster but a personalized photograph.""
}
```",
1083816,Haunted,1998,1990,llama4-scout,us.meta.llama4-scout-17b-instruct-v1:0,ok,0.901,Haunted,ornate,"The title features ornate, 3D-style lettering with a red glow effect.",spooky|dark|ominous|scary|haunting,"A bold, red title 'Haunted' stands out against a dark, blurry background with a beam of light, setting a spooky tone.",low_signal,"The image quality is low, but the title and mood are clear.","{
  ""title_guess"": ""Haunted"",
  ""typography"": ""ornate"",
  ""typography_notes"": ""The title features ornate, 3D-style lettering with a red glow effect."",
  ""mood"": [""spooky"", ""dark"", ""ominous"", ""scary"", ""haunting""],
  ""caption_essay"": ""A bold, red title 'Haunted' stands out against a dark, blurry background with a beam of light, setting a spooky tone."",
  ""lite_risk"": ""low_signal"",
  ""notes"": ""The image quality is low, but the title and mood are clear.""
}",
